airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,homeaway_property_id,longitude,latitude,m_homeaway_property_id,days_available,room_type,airbnb_url,active_listing,market
35830451,,House,1.0,E-Master suite with king bed and private bath,1,2,48.7778,https://a0.muscache.com/im/pictures/d19868c6-b24f-4cb0-83c4-118a46497d87.jpg?aki_policy=x_large,0,,-96.76799999999999,33.028,,55,Private room,https://www.airbnb.com/rooms/35830451,1,Plano
25035281,9.8,Townhouse,2.5,25% off! 2020 Luxury Townhome #1 Shops @ Legacy,4,10,227.773,https://a0.muscache.com/im/pictures/b3727280-4d0c-4277-9ef4-735f137a8d2d.jpg?aki_policy=x_large,61,,-96.8206,33.08578,1741184vb,291,Entire home/apt,https://www.airbnb.com/rooms/25035281,1,Plano
29898786,9.3,Apartment,1.0,Enjoy A Cozy Stay at Legacy West Plano #,0,3,95.4135,https://a0.muscache.com/im/pictures/66709928-1885-44f7-99f1-25b1a13818d7.jpg?aki_policy=x_large,33,,-96.8267,33.087720000000004,,266,Entire home/apt,https://www.airbnb.com/rooms/29898786,1,Plano
38487093,8.5,Apartment,1.0,LegacyWest Windrose|Corporate|1Bed|Courtyard View,1,2,139.797,https://a0.muscache.com/im/pictures/dd68129a-5360-46f6-866c-29100f225846.jpg?aki_policy=x_large,8,,-96.82693,33.08639,,269,Entire home/apt,https://www.airbnb.com/rooms/38487093,1,Plano
41880321,,Apartment,2.0,LegacyWest Windrose|Corporate|2 Bedroom|City View,2,4,190.0,https://a0.muscache.com/im/pictures/3a163a16-f9d2-4ba4-9403-e9764ab83720.jpg?aki_policy=x_large,0,,-96.82582,33.0868,,30,Entire home/apt,https://www.airbnb.com/rooms/41880321,1,Plano
40291852,10.0,House,1.0,Women Only Private Fourth Bedroom,1,1,23.0,https://a0.muscache.com/im/pictures/7cfc723e-8019-403d-a20a-42d2490edaad.jpg?aki_policy=x_large,3,,-96.68006,33.024,,169,Private room,https://www.airbnb.com/rooms/40291852,1,Plano
40970290,,House,2.0,"NEW! Modern Family Home; Shop, Dine & Visit Dallas",3,10,178.44099999999997,https://a0.muscache.com/im/pictures/f0610b0a-2c25-4832-bbd0-63652f89b4a6.jpg?aki_policy=x_large,1,,-96.76009,33.06024,9299305,91,Entire home/apt,https://www.airbnb.com/rooms/40970290,1,Plano
16285905,9.8,House,1.5,Beautiful & Fully Furnished Private BR West Plano,1,1,36.2676,https://a0.muscache.com/im/pictures/670a71a5-b179-4ab0-9564-cab41d5befc4.jpg?aki_policy=x_large,17,,-96.75200000000001,33.091,,242,Private room,https://www.airbnb.com/rooms/16285905,1,Plano
40135569,10.0,House,1.0,Private room with Kind bed and WiFi in Plano,1,1,40.0,https://a0.muscache.com/im/pictures/b9c4606f-411d-460e-ac9b-342cf4798237.jpg?aki_policy=x_large,1,,-96.71767,33.04615,,113,Private room,https://www.airbnb.com/rooms/40135569,1,Plano
21058889,8.2,House,2.5,"SPACIOUS BRICK HOME,BEAUTIFUL NEIGHBORHOOD, A GEM!",3,8,175.925,https://a0.muscache.com/im/pictures/a0915be9-18c8-4e92-bd94-3300e4a5e84e.jpg?aki_policy=x_large,9,,-96.71507,33.069959999999995,4778418,174,Entire home/apt,https://www.airbnb.com/rooms/21058889,1,Plano
17823527,8.8,House,3.0,Centrally Located Fam. Friendly 3/3 Newly Updated,3,8,165.175,https://a0.muscache.com/im/pictures/ff656cb0-c6f2-4fee-81f8-399dc40c48aa.jpg?aki_policy=x_large,18,,-96.77853,33.01764,,87,Entire home/apt,https://www.airbnb.com/rooms/17823527,1,Plano
15478877,10.0,House,1.0,Comfortable Plano Room with Private Bathroom,1,1,35.2753,https://a0.muscache.com/im/pictures/f0632e2e-0397-4ff6-9076-75605095fdba.jpg?aki_policy=x_large,10,,-96.67994,33.04742,,220,Private room,https://www.airbnb.com/rooms/15478877,1,Plano
1003458489,0.0,Apartment,1.0,Legacy West Windrose|Corporate|1 Bedroom|Pool View,1,2,134.042,https://odis.homeaway.com/odis/listing/0aaa153e-5844-4c31-96bd-4146734f1a67.c10.jpg,0,7893489,-96.83108321,33.08632347,,147,Entire home/apt,https://www.airbnb.com/rooms/1003458489,1,Plano
30900295,10.0,House,1.0,Contemporary home in Allen off 121,1,2,504.211,https://a0.muscache.com/im/pictures/9865ff7d-256e-425d-98f1-e322f9cdf531.jpg?aki_policy=x_large,1,,-96.73404000000001,33.10563,,202,Private room,https://www.airbnb.com/rooms/30900295,1,Plano
1003829660,0.0,Condo,1.0,"Cozy Queen Suite | Seasonal Outdoor Pool, 24-Hour Business Center and Fitness Center",1,2,169.708,https://odis.homeaway.com/odis/listing/4629de43-88f5-4064-929a-0335d78971da.c10.jpg,0,1913782vb,-96.815376,33.089805,,68,Entire home/apt,https://www.airbnb.com/rooms/1003829660,0,Plano
37324770,,Guest suite,1.0,Extra room in house. Pool. Parking. Quiet.,1,1,35.0,https://a0.muscache.com/im/pictures/bc5c02be-a879-43ce-81d1-0da47973a7ff.jpg?aki_policy=x_large,0,,-96.76111,33.02937,,144,Private room,https://www.airbnb.com/rooms/37324770,1,Plano
27833216,9.5,House,1.0,Sunroom with outdoor patio,1,2,26.2,https://a0.muscache.com/im/pictures/51afd72a-3b16-4c3c-8ce3-96b67960e9fa.jpg?aki_policy=x_large,24,,-96.70898000000001,33.043890000000005,,30,Private room,https://www.airbnb.com/rooms/27833216,1,Plano
40013494,10.0,House,1.0,Females only. Second PVT BRM with with big closet,1,1,24.1163,https://a0.muscache.com/im/pictures/671035a4-0e19-47f0-bc57-cfbdc214f8fc.jpg?aki_policy=x_large,1,,-96.68148000000001,33.02341,,119,Private room,https://www.airbnb.com/rooms/40013494,1,Plano
11634181,9.9,House,1.0,Private Bedroom in Nice Spacious House-Free Coffee,1,1,41.0376,https://a0.muscache.com/im/pictures/4de2f81f-6fb7-4b6a-81ce-838fa211cb9d.jpg?aki_policy=x_large,54,,-96.77735,33.05842,,260,Private room,https://www.airbnb.com/rooms/11634181,1,Plano
1004276665,0.0,Hotel,1.0,Queen Accessible Roll in Shower,0,2,115.525,https://odis.homeaway.com/odis/listing/193d8038-da52-4dbd-98ba-32be8829e74e.c10.jpg,0,1971150vb,-96.793338,33.071331,,57,Entire home/apt,https://www.airbnb.com/rooms/1004276665,0,Plano
34692753,9.8,Apartment,2.0,LegacyWest Windrose|Corporate|2 Bedroom|City View,2,4,155.19299999999998,https://a0.muscache.com/im/pictures/b6ffde7a-a5c7-4762-b6ac-7c1729c38bba.jpg?aki_policy=x_large,8,,-96.82764,33.0867,,190,Entire home/apt,https://www.airbnb.com/rooms/34692753,1,Plano
1002721119,10.0,Apartment,1.0,Legacy West|Corporate|Studio|Courtyard View,1,2,105.103,https://odis.homeaway.com/odis/listing/b261218f-c379-4773-a770-472eb281a873.c10.jpg,2,7407406,-96.82802632,33.080342699999996,,187,Entire home/apt,https://www.airbnb.com/rooms/1002721119,0,Plano
20944184,8.8,House,2.0,Beautiful furnished House-Plano Oasis Backyard/4BD,4,6,250.0,https://a0.muscache.com/im/pictures/d07832f8-c2e2-4767-be9a-e8dabddab1a5.jpg?aki_policy=x_large,12,,-96.73647,33.03757,,31,Entire home/apt,https://www.airbnb.com/rooms/20944184,1,Plano
27203725,8.3,Apartment,1.0,Legacy West|Corporate|1 Bedroom|Balcony,1,2,172.312,https://a0.muscache.com/im/pictures/8e2c0aea-3123-4d85-b79f-a5cb0da7e0c4.jpg?aki_policy=x_large,13,,-96.82625,33.08067,7183461,128,Entire home/apt,https://www.airbnb.com/rooms/27203725,1,Plano
1003398590,0.0,Apartment,1.0,Legacy West Windrose|Corporate|1 Bedroom|City View,1,2,135.053,https://odis.homeaway.com/odis/listing/3aed6b2f-6f26-497a-be1d-4f9b3d695c3b.c10.jpg,0,7864537,-96.82482291,33.08862929,,297,Entire home/apt,https://www.airbnb.com/rooms/1003398590,1,Plano
1004276878,0.0,Studio,1.0,1 bedroom accommodation in Plano,0,2,78.0351,https://odis.homeaway.com/odis/listing/613c9b54-2f27-4888-babc-7d4c034b8e7a.c10.jpg,0,1971318vb,-96.793338,33.071331,,57,Entire home/apt,https://www.airbnb.com/rooms/1004276878,0,Plano
43680769,,Apartment,1.0,Kerrie’s Comfort Zone,1,1,38.3333,https://a0.muscache.com/im/pictures/12fa7c1e-1e72-414a-9013-a26b99306460.jpg?aki_policy=x_large,0,,-96.69804,33.0214,,27,Private room,https://www.airbnb.com/rooms/43680769,1,Plano
25429052,9.9,House,2.0,KING BED-SANITIZED PLUS! FRISCO/PLANO Legacy@Coit!,3,7,143.875,https://a0.muscache.com/im/pictures/19468065-392c-4598-8553-a2b04097342e.jpg?aki_policy=x_large,27,,-96.7645,33.07013,,154,Entire home/apt,https://www.airbnb.com/rooms/25429052,1,Plano
36660425,8.8,House,3.5,Spacious & Roomy for Groups or Business Travelers,6,14,349.657,https://a0.muscache.com/im/pictures/11f5ed6a-1a14-4493-9ac9-c0670cf5d330.jpg?aki_policy=x_large,14,,-96.77481999999999,33.09705,1713131vb,199,Entire home/apt,https://www.airbnb.com/rooms/36660425,1,Plano
1003829665,0.0,Condo,2.0,"Free Breakfast, Free Wi-Fi, Outdoor Pool | Roll-in Shower",2,5,223.83599999999998,https://odis.homeaway.com/odis/listing/5fccc6b1-8afe-4ac4-96c9-745c2d8f4f37.c10.jpg,0,1913780vb,-96.815376,33.089805,,69,Entire home/apt,https://www.airbnb.com/rooms/1003829665,1,Plano
32400618,9.7,Apartment,1.5,Urban Apt. - Shop. Eat. Work. Play. Explore.,2,6,68.2971,https://a0.muscache.com/im/pictures/e1d76cc1-74ff-4d03-aefc-5675ed4e214e.jpg?aki_policy=x_large,42,,-96.821,33.074,,173,Entire home/apt,https://www.airbnb.com/rooms/32400618,1,Plano
1004277895,0.0,Hotel,1.0,1 bedroom accommodation in Plano,0,2,113.97399999999999,https://odis.homeaway.com/odis/listing/12e07dae-ef1f-43ce-986b-03ae34335267.c10.jpg,0,1966772vb,-96.829081,33.041137,,57,Entire home/apt,https://www.airbnb.com/rooms/1004277895,1,Plano
1003398521,10.0,Apartment,1.0,LegacyWest Windrose|Corporate|1 Bedroom|City View,1,2,126.54299999999999,https://odis.homeaway.com/odis/listing/d2c1112d-6e84-4546-9f3d-79e3f0b9079a.c10.jpg,2,7864384,-96.82612627,33.08888818,,275,Entire home/apt,https://www.airbnb.com/rooms/1003398521,0,Plano
1003147645,0.0,Apartment,1.0,Legacy West|Corporate|1 Bedroom|Pool View,1,2,150.05700000000002,https://odis.homeaway.com/odis/listing/ac014abf-9b96-4c4f-a372-9cd71e82ad97.c10.jpg,0,7651616,-96.82692946,33.08498318,,181,Entire home/apt,https://www.airbnb.com/rooms/1003147645,0,Plano
43223449,10.0,Apartment,1.0,✨ Legacy West Luxury Apartment with Massage Chair✨,1,4,85.125,https://a0.muscache.com/im/pictures/c0a3934b-550b-4894-816f-74414f17a0aa.jpg?aki_policy=x_large,2,,-96.82760999999999,33.079879999999996,,19,Entire home/apt,https://www.airbnb.com/rooms/43223449,1,Plano
17552868,9.9,House,2.0,"Spacious & Comfy Home for Long-Term, Month+ Stays",3,6,271.0,https://a0.muscache.com/im/pictures/079d40bb-7f4c-4de1-b382-7e03e8bf6c7c.jpg?aki_policy=x_large,27,,-96.70658,33.076,,95,Entire home/apt,https://www.airbnb.com/rooms/17552868,1,Plano
24121884,,House,1.5,My house locates by lake park which it very relax,1,2,35.0,https://a0.muscache.com/im/pictures/706c2392-aa25-40d9-b88e-26d8ec6399f6.jpg?aki_policy=x_large,0,,-96.72319,33.04157,,180,Private room,https://www.airbnb.com/rooms/24121884,1,Plano
33794202,9.8,House,1.0,Perfect Room for Travelers,1,2,28.1271,https://a0.muscache.com/im/pictures/9c7a01a7-fa65-4079-b780-8827df968442.jpg?aki_policy=x_large,77,,-96.73621,33.103159999999995,,245,Private room,https://www.airbnb.com/rooms/33794202,1,Plano
39645291,9.4,House,1.0,Suite SLOAN in Plano West(heated Pool/Spa),1,6,38.1722,https://a0.muscache.com/im/pictures/bca59170-1887-4bde-8ff2-4178e1ab6a6c.jpg?aki_policy=x_large,21,,-96.78002,33.03518,,212,Private room,https://www.airbnb.com/rooms/39645291,1,Plano
1001075633,10.0,House,2.0,Beautifully Designed 3 Bedroom home in Plano TX,3,10,388.43300000000005,https://odis.homeaway.com/odis/listing/96671438-6936-465b-9c66-1b065d38765a.c10.jpg,11,1070168vb,-96.7399296,33.0376994,,180,Entire home/apt,https://www.airbnb.com/rooms/1001075633,0,Plano
37919090,9.4,House,2.5,"Sweet home west North Plano,near Allen Frisco",4,16,150.0,https://a0.muscache.com/im/pictures/9cd4f282-2b6f-4d35-8828-33bcb3b69482.jpg?aki_policy=x_large,19,,-96.72616,33.08465,,254,Entire home/apt,https://www.airbnb.com/rooms/37919090,1,Plano
35643080,9.0,House,2.0,The Velvet House~In Plano for 8 Close 2 everything,3,8,211.667,https://a0.muscache.com/im/pictures/a2aa8e9f-757d-4891-97ee-c9a847e30a98.jpg?aki_policy=x_large,4,,-96.7907,33.08081,,97,Entire home/apt,https://www.airbnb.com/rooms/35643080,1,Plano
1004239235,0.0,Hotel,1.0,1 bedroom accommodation in Plano,0,2,104.0,https://odis.homeaway.com/odis/listing/6e167f96-fad7-4b4e-aef6-228b3b075c4b.c10.jpg,0,1955351vb,-96.829081,33.041137,,23,Entire home/apt,https://www.airbnb.com/rooms/1004239235,0,Plano
24673115,9.7,House,1.0,"Private room in a house in Plano, Texas",1,1,34.2075,https://a0.muscache.com/im/pictures/fe96e68a-aae8-44cc-ae68-cf5e3df9603d.jpg?aki_policy=x_large,6,,-96.78374000000001,33.02582,,55,Private room,https://www.airbnb.com/rooms/24673115,1,Plano
38693335,10.0,House,1.0,Comfortable Bedroom,1,2,50.0,https://a0.muscache.com/im/pictures/495b6ee4-5d35-4e0d-af33-0f11e28cc272.jpg?aki_policy=x_large,2,,-96.69609,33.0278,,192,Private room,https://www.airbnb.com/rooms/38693335,1,Plano
15974050,9.8,House,1.0,Private Room w/ Queen Size Bed and Shared Bathroom,1,2,33.6306,https://a0.muscache.com/im/pictures/1f9178fd-46f7-482e-9b34-a595f1b5393a.jpg?aki_policy=x_large,45,,-96.76483,33.05346,,130,Private room,https://www.airbnb.com/rooms/15974050,1,Plano
35808589,8.0,House,1.0,Beautiful private room with view,1,2,42.7241,https://a0.muscache.com/im/pictures/026a948b-1d93-49b0-b96f-3c27e4705495.jpg?aki_policy=x_large,1,,-96.6593,33.06642,,330,Private room,https://www.airbnb.com/rooms/35808589,1,Plano
41214693,9.5,House,1.0,Central Plano: Relax,1,1,32.2041,https://a0.muscache.com/im/pictures/1c6bafab-bf61-4587-b544-1c716b71a03d.jpg?aki_policy=x_large,4,,-96.7501,33.06006,,96,Private room,https://www.airbnb.com/rooms/41214693,1,Plano
19225501,,House,2.5,Luxury Home - It''s An Experience!,2,4,254.5,https://a0.muscache.com/im/pictures/d5bdee8f-14d2-41ec-8d37-87aaa30c7594.jpg?aki_policy=x_large,0,,-96.74916,33.07566,,31,Private room,https://www.airbnb.com/rooms/19225501,1,Plano
34364918,10.0,Apartment,2.0,RD00-Spacious Elite Community 2BD/2BA,2,4,101.82600000000001,https://a0.muscache.com/im/pictures/bfca05d6-8d26-4919-b6de-44ba5dbd37cf.jpg?aki_policy=x_large,2,,-96.70455,33.00051,,51,Entire home/apt,https://www.airbnb.com/rooms/34364918,1,Plano
1004242651,0.0,Hotel,1.0,1 bedroom accommodation in Plano,0,2,64.625,https://odis.homeaway.com/odis/listing/92edcb04-af46-40db-ba2c-599adf8b7a55.c10.jpg,0,1956738vb,-96.791093,33.016290000000005,,25,Entire home/apt,https://www.airbnb.com/rooms/1004242651,1,Plano
12967155,10.0,Townhouse,3.5,Urban Cabin at The Shops,2,4,297.143,https://a0.muscache.com/im/pictures/8cc8faf7-881a-4e25-ab9b-c9d384dfcd6d.jpg?aki_policy=x_large,12,,-96.81912,33.084509999999995,,44,Entire home/apt,https://www.airbnb.com/rooms/12967155,1,Plano
1003850733,0.0,Condo,1.0,"Indoor Pool + Free Wi-Fi, Free Breakfast | Fully Equipped Suite",1,2,132.511,https://odis.homeaway.com/odis/listing/0bdb9a04-7aaf-428d-927f-24f2d30775b7.c10.jpg,0,1908780vb,-96.763067,33.001509999999996,,87,Entire home/apt,https://www.airbnb.com/rooms/1003850733,1,Plano
1004239677,0.0,Hotel,1.0,Deluxe Full Accessible,0,2,95.0,https://odis.homeaway.com/odis/listing/3298dc37-6c24-40e9-8cc8-ce41b1d2c44b.c10.jpg,0,1956148vb,-96.829081,33.041137,,23,Entire home/apt,https://www.airbnb.com/rooms/1004239677,0,Plano
1004279810,0.0,Hotel,1.0,Deluxe Full Accessible,0,2,79.0,https://odis.homeaway.com/odis/listing/3f5fe472-28c8-49f5-847d-5df4d7697e6c.c10.jpg,0,1965320vb,-96.829081,33.041137,,57,Entire home/apt,https://www.airbnb.com/rooms/1004279810,1,Plano
20675353,9.7,House,2.5,Charming 4-bedroom in quiet Plano neighborhood,4,9,167.109,https://a0.muscache.com/im/pictures/d06f080f-dd87-4a97-8843-d1cb457c1ae7.jpg?aki_policy=x_large,77,,-96.74505,33.0397,,275,Entire home/apt,https://www.airbnb.com/rooms/20675353,1,Plano
35097798,10.0,House,2.0,Very Private Home w/Tennis Court in W. Plano!,2,2,120.95200000000001,https://a0.muscache.com/im/pictures/0d5b82f1-cd6c-4af5-99dd-80aa34d374e6.jpg?aki_policy=x_large,6,,-96.75398,33.0442,,182,Private room,https://www.airbnb.com/rooms/35097798,1,Plano
32063431,8.0,Apartment,1.5,Upscale Centrally Located Apartment in Paradise,1,2,117.721,https://a0.muscache.com/im/pictures/311212ad-b858-4eb9-b1b9-16520baf2f03.jpg?aki_policy=x_large,1,,-96.8202,33.07266,,364,Entire home/apt,https://www.airbnb.com/rooms/32063431,1,Plano
37481226,9.8,House,2.5,"Sunlit, renovated & spacious 3BR home in Plano",3,6,129.224,https://a0.muscache.com/im/pictures/cccb9ad1-bda7-424a-9bba-7a1ff5ea2ef8.jpg?aki_policy=x_large,11,,-96.75653,33.08522,,110,Entire home/apt,https://www.airbnb.com/rooms/37481226,1,Plano
41158863,9.3,Apartment,1.0,Sunny Modern 1BR/BA Giant 4th fl Patio (75&Bush)!,1,2,50.9125,https://a0.muscache.com/im/pictures/45ed4ce6-85df-4126-85b6-be0a13440448.jpg?aki_policy=x_large,3,,-96.70064,32.99818,,108,Private room,https://www.airbnb.com/rooms/41158863,1,Plano
1004277751,0.0,Hotel,1.0,1 bedroom accommodation in Plano,0,2,97.1087,https://odis.homeaway.com/odis/listing/55eb16c3-93a7-47aa-b18e-17b3826c0f7c.c10.jpg,0,1972852vb,-96.829081,33.041137,,56,Entire home/apt,https://www.airbnb.com/rooms/1004277751,1,Plano
1004285913,0.0,Apartment,1.0,Kasa | Plano | Breathtaking 1BD/1BA Apartment,1,4,108.0,https://odis.homeaway.com/odis/listing/8734f35c-0132-4a0e-89b3-dfd5c94a2d07.c10.jpg,0,1920366vb,-96.82186920000001,33.072898699999996,,12,Entire home/apt,https://www.airbnb.com/rooms/1004285913,1,Plano
28936493,8.8,House,4.0,Perfect Plano Stay for Families and Groups,5,14,377.455,https://a0.muscache.com/im/pictures/44f0bb2d-a016-42f1-b0e4-2eed6ae9fa7c.jpg?aki_policy=x_large,47,,-96.83599,33.04703,1487785vb,257,Entire home/apt,https://www.airbnb.com/rooms/28936493,1,Plano
1003829417,0.0,Condo,1.0,King Suite w/ Pool Access. Free Breakfast Buffet Daily!,1,2,160.455,https://odis.homeaway.com/odis/listing/28bb45cc-ee72-493f-8c12-0f94a02d5009.c10.jpg,0,1913787vb,-96.815376,33.089805,,60,Entire home/apt,https://www.airbnb.com/rooms/1003829417,0,Plano
2838136,9.9,House,1.0,Bedroom with Private Bathroom & Garage,1,2,86.7,https://a0.muscache.com/im/pictures/4137ae25-b2fa-463e-8235-80ac982328e1.jpg?aki_policy=x_large,92,,-96.79264,33.08031,,245,Private room,https://www.airbnb.com/rooms/2838136,1,Plano
23839492,8.7,House,2.0,Charming Brickhome desirable location! Plano!,3,10,204.924,https://a0.muscache.com/im/pictures/c678a05b-25c7-45f2-a7b2-d431da90e9ae.jpg?aki_policy=x_large,6,,-96.73983,33.04172,,123,Entire home/apt,https://www.airbnb.com/rooms/23839492,1,Plano
1004281756,0.0,Hotel,1.0,Suite Queen Size Bed,0,2,94.1053,https://odis.homeaway.com/odis/listing/8bb6de5f-983f-4c5c-8cdd-d82bdae13fee.c10.jpg,0,1967896vb,-96.793338,33.071331,,57,Entire home/apt,https://www.airbnb.com/rooms/1004281756,0,Plano
1003651825,4.0,Hotel,1.0,Super 8 by Wyndham Plano/Dallas Area,0,4,65.0,https://odis.homeaway.com/odis/listing/318deb4d-230f-4398-8b5e-bb41de6c459e.c10.jpg,4,7999665,-96.70957,33.02401,,29,Entire home/apt,https://www.airbnb.com/rooms/1003651825,0,Plano
1004282495,0.0,House,2.0,"Spacious & Comfortable House. Long-Term, Month+ Corporate & Insurance Housing",3,6,180.5,https://odis.homeaway.com/odis/listing/83c4d4e0-501b-442a-a20a-0de829a2d36f.c10.jpg,0,1975940vb,-96.70241700000001,33.07302901,,28,Entire home/apt,https://www.airbnb.com/rooms/1004282495,1,Plano
37162127,9.9,House,2.0,Perfect for Family Work Close to Highway,3,12,190.325,https://a0.muscache.com/im/pictures/20aa4acc-5727-4ad8-b65a-66dcccf0afa6.jpg?aki_policy=x_large,17,,-96.78896,33.029379999999996,,195,Entire home/apt,https://www.airbnb.com/rooms/37162127,1,Plano
29799852,9.8,House,1.0,Furnished Room In An Upscale Neighborhood,1,1,38.1449,https://a0.muscache.com/im/pictures/1a38aa72-b2f2-4e5d-adb6-f7be1fcebc54.jpg?aki_policy=x_large,11,,-96.73435,33.09274,,237,Private room,https://www.airbnb.com/rooms/29799852,1,Plano
27980316,9.8,Apartment,1.0,Best Luxury Apartment In Legacy West ^Top Choice^,0,4,74.5856,https://a0.muscache.com/im/pictures/80927b16-9fcd-4c22-905d-ec7f7525ce8c.jpg?aki_policy=x_large,81,,-96.82785,33.07985,,133,Entire home/apt,https://www.airbnb.com/rooms/27980316,1,Plano
1004239420,0.0,Studio,1.0,1 Queen Bed Studio Suite,0,2,92.1667,https://odis.homeaway.com/odis/listing/d462cfe3-1af5-4f24-97fa-396af55c9028.c10.jpg,0,1956473vb,-96.793338,33.071331,,25,Entire home/apt,https://www.airbnb.com/rooms/1004239420,0,Plano
40992017,,House,1.5,Private bedroom in Plano home( Legacy/Custer) 3,1,2,46.2,https://a0.muscache.com/im/pictures/36f54e40-3571-4ec8-94c1-77a3b96305b1.jpg?aki_policy=x_large,0,,-96.74135,33.06732,,16,Private room,https://www.airbnb.com/rooms/40992017,1,Plano
38156085,9.8,Apartment,2.0,Kasa | Plano | Gorgeous 2BD/2BA Apartment,2,6,116.787,https://a0.muscache.com/im/pictures/a5fa6354-1bb0-4bc7-b2e5-eb4c39ee7df5.jpg?aki_policy=x_large,12,,-96.82121,33.07307,1763389vb,201,Entire home/apt,https://www.airbnb.com/rooms/38156085,1,Plano
40095182,9.5,House,1.0,Modern+Comfortable=Treasure house !,2,6,116.98299999999999,https://a0.muscache.com/im/pictures/8aba1f91-b2bb-4d01-b172-67c25e4e278d.jpg?aki_policy=x_large,17,,-96.71234,33.049929999999996,9394464,148,Entire home/apt,https://www.airbnb.com/rooms/40095182,1,Plano
1004291911,0.0,House,2.0,"Charming 3 bedroom, two bathroom, ranch style suburban home with a two car garage",48,5,154.0,https://odis.homeaway.com/odis/listing/9436fa9d-aa85-488f-b3f9-5e1303167a2e.c10.jpg,0,1980227vb,-96.71958959999999,33.061166300000004,,22,Entire home/apt,https://www.airbnb.com/rooms/1004291911,1,Plano
22036531,10.0,House,1.5,Henderson Home BR3,1,2,44.0,https://a0.muscache.com/im/pictures/794dd10b-f0b8-4362-b9b4-76f499770306.jpg?aki_policy=x_large,11,,-96.72476999999999,33.0154,,47,Private room,https://www.airbnb.com/rooms/22036531,1,Plano
